H11,H12,tx,H21,H22,ty,H31,H32
1.0880089,-0.10347514,0.048720475,-0.047061224,0.9173355,0.030111434,0.05539772,-0.11343621
0.67927754,-0.11048002,0.098681614,-0.1526593,0.75553894,0.08679111,-0.22480273,-0.14702484
0.98806965,-0.005315086,0.0005728323,-0.063620806,0.93983036,0.09028984,-0.09398926,0.14225088
1.1959099,0.11937849,-0.034751605,-0.014957089,1.1116381,0.069621265,0.06823054,0.21232182
0.9490901,-0.13141899,0.08617332,0.067941554,0.8020738,-0.03608089,-0.018652946,-0.1564745
0.94201857,-0.059501793,-0.024645142,-0.024712157,0.91617656,0.036980968,-0.07698176,0.017027717
0.99178815,-0.11467672,0.062956125,0.01335111,1.009671,-0.02703293,-0.008110674,-0.00860771
1.0322721,-0.039923463,-0.022326242,-0.004482381,1.0267459,-0.08978341,-0.037630603,-0.049825996
0.7867739,-0.06708468,0.047962394,-0.09293156,0.9424827,0.02545906,-0.14687707,-0.019862007
1.1423349,-0.063645706,0.02552819,0.06254571,1.174196,-0.00119394,0.1385616,0.07773508
0.7953563,-0.17108181,0.09525834,-0.05098,0.78293395,0.03469667,-0.043095194,-0.21885456
1.0910034,0.045922376,-0.045955203,0.032109696,1.2478884,-0.09761461,0.13421896,0.07391389
1.225086,-0.072237626,0.08181364,0.02973855,1.117098,-0.034339283,0.19245604,0.004060764
0.8968258,0.038781196,0.004667006,0.0004982129,1.0003651,-0.062550895,-0.08479564,0.03925897
0.8654503,-0.08626917,0.05029264,0.0024404526,0.7413817,0.09049048,-0.062632926,-0.14235204
1.2203054,-0.06487937,-0.012581136,0.06269146,1.1258613,-0.042321634,0.15671682,0.08152591
1.0983603,0.051555034,-0.06906854,0.023695175,1.0421079,0.043436017,-0.00020302087,0.015372043
0.8173095,-0.09635843,0.08012809,0.02155454,0.7109263,0.031861376,-0.01172588,-0.18561739
1.1639496,0.14381498,-0.05835019,0.12704551,1.1247897,-0.038569614,0.072728716,0.11309609
1.0452441,0.027089413,-0.07957145,-0.026597433,0.933932,0.0140746925,-0.086256534,0.021208037
0.91961247,0.10802758,-0.020405715,-0.0052135587,0.98311794,-0.026491644,-0.01682406,0.028294416
1.1020716,0.18134187,-0.09510749,-0.043009955,1.2556812,0.08604709,0.035709556,0.25255302
0.92183393,0.03819506,-0.08220956,-0.16262412,0.990574,0.095533155,-0.07146436,0.011582896
0.95882523,0.020603992,-0.08124616,-0.02143145,0.9090989,-0.040403586,-0.06505241,-0.091072425
1.0542598,-0.102663904,0.02818273,0.031245286,0.8947956,-0.013346714,0.058268033,-0.10861186
1.2436817,-0.04066238,-0.03131583,0.049327005,1.1349868,-0.052935593,0.15732136,0.029805582
0.9564183,0.06493792,-0.0899721,-0.08783867,1.0721822,0.06018576,-0.13208014,0.11100064
1.0146213,0.047079377,-0.03821382,-0.03778517,0.88053876,0.076190636,-0.003382448,0.0029652873
0.8961544,-0.11937986,0.051404018,0.038005333,0.8166523,0.0062355273,-0.09437686,-0.11315405
0.93673575,-0.055448536,0.08633329,0.08257448,0.8545505,-0.04332929,0.054134667,-0.13501531
1.2322131,0.08924123,-0.04447231,0.12639473,1.101156,-0.015014828,0.2277076,0.06490118
0.82589763,0.018917821,0.03893618,-0.08414508,0.93381363,0.052923407,-0.11592959,-0.004654715
1.035454,0.06066729,-0.04959437,-0.019788623,1.1063788,0.09868941,0.041747488,0.09827432
0.8886991,0.15240462,-0.07755556,-0.06903611,1.0342383,0.07373959,-0.1381456,0.14293154
1.1641245,0.046229515,0.010009438,0.15404277,0.9877905,-0.05044282,0.17606616,0.029477222
1.1560868,0.029140916,-0.045862786,-0.0076713413,1.0849138,0.091555886,0.020385675,0.20910783
1.2181067,0.016193682,-0.08645249,0.16502854,1.0505596,-0.07746774,0.22444093,-0.08178135
1.0327978,0.0023303772,-0.06808115,-0.11164141,0.87695813,0.05010584,0.042761356,-0.15640296
0.8300876,-0.06563652,0.0046149055,-0.09183155,0.72796655,0.09972269,-0.17860053,-0.12024947
0.96750706,0.13110325,-0.068962425,-0.038516603,0.9755198,0.0727059,-0.17718978,0.13021012
1.0304769,-0.049813252,-0.033904072,0.008525491,1.113224,-0.055626582,0.07190506,-0.025259389
0.7553125,-0.12314764,0.094514504,-0.07868755,0.8171118,0.07758851,-0.11634605,-0.076820165
1.1643004,0.22265978,-0.094059475,0.015347235,1.3097613,0.076697096,0.07784493,0.3495773
1.0906129,0.034160398,-0.09911171,0.18530445,1.0429659,-0.08603464,0.062399328,0.017507557
1.0453609,0.076178335,0.0058972035,0.03332555,1.0819943,-0.019727599,-0.014008082,0.08116622
0.9696251,-0.0358586,0.025361964,-0.026630476,1.1858897,-0.06693044,0.014925651,0.030022737
1.0175716,0.058846258,-0.014520774,-0.02303018,1.120147,-0.051729888,0.019041982,0.02366484
1.1926191,0.024808673,-0.056161515,0.084602445,0.9914264,-0.09875397,0.09175935,-0.022072094
0.95267975,0.06297485,-0.099500366,0.0027321726,1.010693,-0.07749145,-0.11824805,-0.019180566
1.3798227,0.19107433,-0.09613666,0.046472937,1.2573221,0.030381624,0.18096752,0.26773936
1.0923879,-0.008060001,-0.022535099,-0.030870419,1.0050733,-0.045260128,0.0992951,-0.09486834
1.0738207,-0.15435223,0.070972025,0.048384752,1.0302631,-0.0888537,0.096127644,-0.02489423
0.9680929,0.050300285,0.041041397,-0.0815291,1.0800487,-0.009004385,-0.00899481,0.009280002
1.0160923,0.01960792,0.044773515,0.00082695344,1.0891322,-0.0077427933,0.16423729,0.012677971
0.8916392,0.039945778,-0.006854768,-0.10007365,1.1341695,0.05024358,-0.1579269,0.16004984
1.0450183,0.11021034,-0.029239872,0.019798163,1.1580715,0.0375766,0.008300155,0.13003534
1.0998405,0.057476144,-0.02367883,0.14853127,0.99007857,-0.052365165,0.05334893,0.02148241
1.1906415,-0.036598872,0.05814698,0.08529233,1.1726056,-0.070304155,0.18118727,0.021133907
1.076246,-0.06609767,-0.030827127,0.08912736,1.00809,-0.034154713,-0.02376686,0.06305113
0.94816625,-0.12184569,0.09934003,0.07763878,1.0678719,-0.06264414,-0.00043812394,-0.013126333
0.86947703,0.023104468,-0.0327605,-0.09540112,0.8632849,0.06342559,-0.11337961,-0.08953641
0.90284,0.0035865337,-0.029426904,-0.09960432,0.9441024,0.066263184,-0.032345742,-0.002145538
1.0515372,-0.14307526,0.059641518,-0.007892057,1.0503855,-0.07542802,0.010463677,0.033652246
1.131845,0.04274818,-0.026174335,0.10434223,1.1653796,-0.08441274,0.07471882,0.13796864
0.9342034,0.12853351,-0.061763242,-0.057447247,0.9436268,-0.005285933,-0.07629208,-0.009315396
1.0773475,0.09317578,-0.033776995,0.024523739,1.1933516,-0.04080512,0.037674196,0.06516442
1.0674847,0.066297404,-0.018577972,0.12447841,1.2682533,-0.0647458,0.10296485,0.10530237
1.051522,0.09498405,-0.077296294,-0.16142477,0.9751568,0.08918819,-0.060465485,0.048347212
0.90975004,-0.116329275,0.049073484,0.028020777,0.9323962,-0.05223197,-0.081881955,-0.0734548
0.88805974,-0.04406657,0.06164661,0.054463133,0.8768043,0.03359271,-0.013213605,-0.100210145
1.217198,0.053643074,-0.08230451,0.10636291,1.0426843,-0.08435808,0.06932246,0.058653526
1.1936361,0.10148855,-0.03996452,0.044999804,1.3758725,-0.09740135,0.06584949,0.23886183
1.128971,0.16326827,-0.085561156,-0.002044987,1.0907707,0.039507758,-0.031898532,0.22413144
1.2045287,0.06461728,-0.028004183,0.07650035,1.2374272,-0.07092236,0.15749641,0.08540595
0.91460824,-0.10208197,0.051887203,-0.04307402,0.83524615,0.009340575,-0.08351229,-0.121273845
1.051598,0.0704943,-0.09514531,-0.021551764,1.0471307,0.042957257,-0.11987996,0.15383023
0.76006544,0.0928348,-0.06986997,-0.10094912,0.92415994,0.06932511,-0.23817216,0.063282445
1.0042707,0.06564027,-0.039948326,0.0938775,1.1041563,0.006042895,0.049569532,0.08679116
0.81246114,-0.03498841,0.026255889,-0.05818428,0.99656785,0.011754084,-0.1881378,0.07157446
1.1144351,-0.05670604,-0.01877728,0.07220973,0.88527006,-0.012034527,0.067836784,-0.12092999
0.9304721,0.024817286,-0.024451848,0.021247517,0.8748616,-0.016163705,-0.006184157,-0.10360975
1.0419097,-0.013240626,-0.047946285,-0.05697823,0.9919715,0.096470594,0.027566414,0.02671749
1.0044107,-0.009890705,-0.031602547,0.01626436,1.0695381,-0.066835694,0.008439507,-0.072460294
0.7882855,-0.06578712,0.07373997,-0.042652406,0.87490225,0.09981108,-0.16075578,0.028162278
0.8967804,-0.09071972,0.076068,-0.1310671,0.95011175,0.06479567,-0.06901318,-0.056895077
1.28748,0.035779692,-0.0789556,0.1197538,1.050748,-0.08296356,0.1929078,-0.017079782
0.87514997,-0.025572121,-0.04241823,0.009398412,0.81031644,-0.030507287,-0.08391497,-0.17304389
0.7988247,-0.074660145,0.07345506,0.05171968,0.735717,-0.011843787,-0.04216613,-0.20888355
0.94234353,0.0045117717,-0.024173776,0.018720329,1.1621697,-0.091593206,-0.045909397,0.05208073
0.8481058,0.00676871,0.055697624,-0.116779074,1.0583025,0.025716482,-0.05671224,0.026230257
0.8250958,0.025714586,-0.03425212,-0.07311372,0.91916126,0.06100734,-0.23567279,0.07806543
0.77595884,-0.10501697,0.09134653,-0.0177029,0.9062662,-0.036986183,-0.06321624,-0.11052286
0.9768052,0.09715121,-0.0073292027,0.03344144,0.92122626,-0.026096217,0.024945378,-0.020661889
1.1356802,0.1340702,-0.0728993,0.07464698,1.0290126,0.020569967,0.05503197,0.055679247
1.1179395,0.06772174,-0.08336754,-0.05102682,1.0076543,0.06032656,0.06114317,0.06524593
0.87803626,0.100637294,-0.035606056,-0.013886265,1.0000144,-0.07289812,-0.06911258,-0.020103496
0.91732067,-0.06936049,-0.0160862,-0.07503532,1.0047978,0.0021927967,-0.053493828,-0.036154076
0.9801163,0.1430659,-0.09183003,0.03609839,1.183103,-0.063016064,-0.11968702,0.23923701
1.0402774,0.019801162,0.025072346,0.1835829,0.955155,-0.07665439,0.13500312,-0.08165098
1.0052052,-0.044479344,0.042648744,-0.025337055,0.84263694,0.0756873,0.058218766,-0.06618473
0.80535024,-0.0117261745,0.0510655,-0.046238348,0.87164515,-0.03792874,-0.07946965,-0.12271076
0.82435596,-0.022204265,0.05668507,-0.092830956,0.8064363,0.045922063,-0.118022904,-0.08420026
0.85401386,-0.09876055,0.026831463,-0.13185084,0.85598266,0.072753966,-0.18921441,-0.047709182
0.88637185,0.13608247,-0.027741455,-0.08945277,1.11095,0.03769897,-0.105455995,0.16960585
0.96891606,0.053937953,-0.05984588,-0.059925456,1.0697684,-0.022294335,-0.07508317,0.0011343821
0.8450158,-0.0157603,0.083881386,0.028437696,0.86064,0.014813015,-0.016320638,-0.050120104
1.1519756,-0.15143731,0.07882905,0.16156626,0.93995863,-0.08699133,0.13792232,-0.15348893
0.94137347,0.09010139,-0.08153566,-0.021977961,1.0889266,-0.05798362,-0.19097362,0.13090529
1.0400608,-0.13425474,0.08613408,-0.0071991803,1.0200883,-0.014883398,0.052791834,-0.04978854
1.0770661,0.1720069,-0.0737416,-0.021677278,1.1359333,0.015553894,-0.030960921,0.21410337
0.9565207,-0.006140677,-0.07313913,-0.0047909506,0.9424924,0.057512917,-0.120677575,0.06886931
0.77402335,-0.14688411,0.05572455,-0.06903526,0.85389507,0.007641326,-0.18268952,-0.059942786
0.78933907,-0.040066935,0.06338358,-0.12713332,0.7556573,0.07826752,-0.12957463,-0.12152376
1.2235436,-0.07673413,0.0106437225,0.12292561,1.1129619,-0.08650377,0.15449767,0.08570213
0.9456527,-0.0109465085,0.04789393,0.009303851,0.9557839,-0.030692555,-0.041283086,-0.013413553
0.9740376,-0.13157938,0.057385847,-0.026301399,1.1129783,-0.035903577,0.00035243854,-0.0019103885
0.8420331,-0.010133946,0.068195455,-0.07541792,1.016484,0.0299683,-0.07527836,0.028800545
0.81096673,-0.09971029,0.05866382,-0.14285542,0.8288061,0.08899243,-0.19257551,-0.043897364
1.0800784,0.015765037,-0.0423989,-0.035827808,1.0603279,0.06388767,-0.049579874,0.09804205
0.853717,0.0034746288,0.0668634,0.023713144,0.81384623,0.0053183027,0.012355985,-0.13905926
1.0327127,0.08015601,-0.07749889,-0.07020374,1.0053111,0.031368144,0.048034847,-0.050302655
1.2654598,-0.06868828,0.013789484,0.14346744,1.132287,-0.08374164,0.25932005,0.027006626
1.0834432,-0.09861189,0.010774922,-0.06026301,1.0109583,0.0047685243,0.079522066,-0.024952639
0.80572504,-0.034173857,0.04013354,-0.09138793,0.8704902,0.057315957,-0.10695197,-0.093977846
1.0386691,-0.054752212,0.04900492,-0.06731142,1.1249306,-0.00090003974,0.07899831,0.02548309
0.79212606,-0.0017163064,0.018146187,-0.069863856,0.9782382,0.007885572,-0.19630799,0.05866561
0.83304715,0.03407703,0.038588975,0.027707279,0.901095,-0.033640318,-0.11117107,-0.060829766
0.9988831,0.093381114,-0.031179143,0.007837698,1.1337652,-0.09008719,-0.08431338,0.10309333
0.87199044,-0.08206543,0.08756703,0.0026562735,0.9358566,0.054642823,0.017010693,-0.04284715
0.9175899,-0.100959264,0.036993526,-0.1325689,0.7742267,0.097593404,-0.029819503,-0.18206298
1.0390068,0.17739671,-0.07222667,0.055688955,1.1655889,0.037903983,-0.035777085,0.22615588
1.2219483,-0.04888741,0.043611035,0.0762425,1.0122013,0.0043710093,0.16953395,0.041604288
1.0211449,0.04538534,-0.020314153,-0.0046941787,0.93754303,0.047945615,0.036814332,-0.033251498
1.057969,-0.10975474,0.016913386,0.10520529,0.92627954,-0.029458722,-0.016527027,-0.040361438
0.8661227,-0.15280712,0.0754429,-0.068723485,0.75819373,0.07318325,-0.03916084,-0.1728971
1.1290781,0.11351839,-0.08576837,0.10982577,1.2004362,-0.087940566,-0.020980835,0.1386016
1.032781,0.12546916,-0.05499283,-0.035143983,0.9872408,0.080628276,-0.0086116865,0.10220612
0.8411932,-0.059639998,-0.009126809,0.018370695,0.88013846,-0.08352291,-0.10387259,-0.1184894
0.9688875,0.028976327,0.01864223,-0.002209086,1.0597908,-0.047708407,-0.043221552,0.108368926
1.0413239,-0.010326063,-0.078294195,-0.13687,1.026614,0.062175427,-0.11527221,0.055489264
0.7869428,-0.09188104,0.042535763,-0.09405173,0.7810469,0.07668185,-0.10631951,-0.18696359
1.0035311,0.06633749,-0.043402217,-0.006539721,1.0129367,-0.016236393,-0.05637876,0.01854374
0.8915175,0.08760159,-0.067454524,-0.038545653,1.0335685,0.0058760005,-0.19037147,0.1078158
0.8271016,-0.07316088,0.010391784,-0.091826715,0.8441181,0.08397958,-0.16405901,-0.03749842
0.9707608,0.011356666,-0.037962683,-0.020510929,1.0060087,0.041893598,-0.031153157,-0.028238507
1.0631295,-0.017337177,0.007176495,-0.026511515,1.1711148,-0.0015316838,-0.02142893,0.16229734
0.8177921,0.006953553,0.012942699,-0.012917601,0.7803895,0.07677993,-0.1541741,-0.054074906
0.98667264,-0.1469963,0.08765032,0.056168348,0.94437087,0.026404785,0.09458995,-0.074185036
0.91508055,-0.059335828,0.047618054,0.064582236,0.8569127,0.015721455,0.036112793,-0.14037047
0.90429294,0.078460746,0.004907775,-0.098981,1.0000776,0.009094353,0.0031954944,-0.05145173
0.85273457,-0.0081758,-0.041737467,-0.091982484,0.8925442,0.0700888,-0.1540479,0.044985596
1.1326383,-0.0502909,0.024809057,-0.0943352,1.0172986,0.02820629,0.06607907,-0.03462427
1.1105217,0.12418646,-0.07458274,0.0009665489,1.1520374,-0.07342112,0.07480377,0.057614356
0.80872077,0.00040564162,0.01911175,-0.13995495,0.8876937,0.06612022,-0.17725438,0.004163427
1.2475605,0.09907442,0.0006372231,0.023337644,1.3165135,-0.08198041,0.1635164,0.16021138
0.90283036,0.085850686,-0.0009705726,-0.097022094,0.9733659,0.06947429,-0.12592338,0.07074774
0.6986094,-0.09771906,0.06582751,-0.15053304,0.6596224,0.097144425,-0.18543322,-0.18010366
0.9559433,-0.015949555,0.09008142,0.040455393,1.1028452,-0.07409395,0.048474625,-0.048190422
1.0842803,-0.0060459683,0.030051347,-0.02775088,1.0554402,0.09361836,0.013443582,0.14690857
0.9335994,-0.056708902,-0.016592575,-0.050329994,0.8580442,0.018704299,-0.08448337,-0.08505125
0.97832686,-0.016964199,0.09426427,0.13160941,1.1211616,-0.08368521,0.1445125,0.012059974
1.0604377,0.04957336,0.011345144,0.058708906,1.2426729,-0.03574503,0.07855572,0.12062262
1.101382,-0.0026177908,0.008109808,0.008637216,0.98661363,-0.026012663,0.17310531,-0.10831665
0.93816626,-0.040009107,-0.027632177,-0.08282624,0.81066793,0.056772377,-0.11904063,-0.05917564
1.1711822,0.08225536,-0.07274089,0.12956081,1.0936699,-0.08662013,0.16937599,-0.0702324
0.8590448,0.049192313,-0.011722101,-0.08876328,0.98269325,0.053570148,-0.15145704,0.023693508
1.0928776,-0.11510329,0.07511363,0.07790797,1.0498022,-0.038455114,0.10267902,0.036989182
1.1963643,0.16321902,-0.061032888,-0.0219151,1.2881483,0.04339354,0.14045194,0.21534815
0.918255,0.066652924,-0.04537001,-0.006830249,0.90079767,0.03804091,-0.046651367,0.02733312
1.1539096,0.13434045,-0.076095514,-0.015483122,1.2257543,-0.03284939,0.039351236,0.19578035
1.4224238,0.007845401,-0.08195265,0.20733403,1.1167206,-0.08949634,0.31836617,0.042993844
0.9042345,0.113739006,-0.06398854,0.0102119,1.0340525,-0.094320595,-0.099441074,0.03776773
0.6967212,-0.14487797,0.08249279,-0.15768129,0.74552953,0.08789471,-0.17781511,-0.14394498
1.2226075,0.066457465,-0.024497846,0.11606904,1.1676764,-0.0411997,0.16340297,0.037666082
1.105476,-0.08798932,0.014118706,0.042794004,0.96979064,-0.079816416,0.07551798,-0.1341192
0.90910435,0.044148993,0.051928695,-0.07598613,1.0853728,0.09949629,-0.086470306,0.1607081
0.9672898,0.098427996,0.0025863491,-0.011246821,1.1014538,-0.0053328793,-0.034805246,0.105336174
0.8571102,-0.08361714,0.08061248,-0.060074843,0.8364115,-0.026161205,0.04056053,-0.25571507
0.9260858,-0.03759172,0.038564395,-0.08821111,0.92194325,0.08872226,-0.07434892,-0.0054849163
0.915361,-0.07677161,0.04860471,-0.09057002,0.9129238,0.06560672,-0.10030657,-0.021837272
0.73327637,-0.07569254,0.096851096,0.024256974,0.78962636,0.017223274,-0.08075599,-0.111362115
1.2732404,0.06628975,-0.07823029,0.11713763,1.1525128,-0.040957253,0.18936542,0.116083615
1.3093897,0.07793616,-0.07228189,0.13966307,1.3656642,-0.07991469,0.13471638,0.17143369
0.83143944,0.16867442,-0.09798425,-0.044963054,0.88432425,0.07974315,-0.21320465,0.04953084
0.8674689,0.019631844,0.010086037,-0.124013364,0.8920485,0.092515826,-0.04844044,-0.08627294
0.9592411,0.110716105,-0.0768678,-0.04553829,1.0071869,0.0039002325,-0.11264476,0.080804855
1.3016818,0.08947212,-0.09733714,0.17086326,1.0916916,-0.06815432,0.18201268,0.1351142
1.1073326,0.026771573,0.015487896,-0.0027976977,1.0832919,-0.008130566,0.07637231,0.018086016
1.095574,-0.003942018,-0.04870079,0.009567291,0.85092825,0.061561372,-0.017530575,-0.017084425
0.8719407,0.087649934,-0.05925969,-0.1134888,1.0401162,0.04128018,-0.12458182,0.10548817
1.1360897,0.038840134,0.019486254,0.14598666,0.9697313,-0.018781282,0.27635655,-0.08005161
0.8028141,-0.045980565,0.01878004,-0.13349739,0.81633323,0.0906335,-0.18298504,-0.08966681
1.0513757,-0.15086675,0.0677981,-0.002835473,0.91308826,-0.031029899,0.043597862,-0.15328367
1.1086633,-0.07776824,-0.00422459,-0.05404231,0.88770103,0.09916852,0.0051893294,-0.0347634
0.96943015,0.035632327,0.002643321,0.03078217,0.8301624,0.065582834,0.03991057,-0.112035975
0.6958375,-0.15695222,0.09453638,-0.08522154,0.7793849,0.043165997,-0.21483964,-0.095826544
0.9524695,-0.034827147,0.068422265,0.019395899,1.0265703,-0.06126893,0.020566467,0.01947406
0.99133974,-0.056760382,-0.008201249,0.09283138,0.8944757,-0.05630393,-0.02295439,-0.10989942
1.122993,0.13474646,-0.06318291,0.047714815,1.050387,0.001049814,0.13319746,0.004804983
1.0441046,0.008451691,0.06216381,0.1843167,1.0229207,-0.0794309,0.1706658,0.017720621
0.9058714,-0.06966784,0.07257643,0.051319443,0.88699776,-0.036423173,0.055369616,-0.15370035
0.88483304,-0.058035508,0.091468304,-0.048077036,0.9681516,0.060425676,-0.08975832,-0.006899566
0.9020188,0.08016974,-0.06280242,-0.035080805,0.9974801,-0.024618316,-0.07232368,-0.0530667
1.4041908,0.046973485,-0.09374264,0.09773096,1.1586784,0.00034515632,0.23483431,0.11468993
0.97568744,-0.1156116,0.08754806,-0.07333646,1.108244,-0.008636108,0.034101933,0.004663194
0.7696696,-0.15980673,0.095043994,0.033086613,0.6557462,0.058509402,-0.06353192,-0.22351474
1.1249228,-0.087672524,0.05506942,0.09663737,1.0193818,-0.020705044,0.2154277,-0.013147786
1.1522627,0.0689389,-0.06771116,0.095119245,1.2384093,-0.09069414,0.033924498,0.13200966
1.0178431,0.0034846517,0.015736392,0.086039305,1.1563491,-0.07187662,-0.040990606,0.11737682
1.1825645,-0.14454249,0.08188301,0.18500105,1.162625,-0.08166419,0.19953947,0.02339596
0.9602176,-0.09311991,0.016142616,-0.032696262,0.8627952,0.056922458,-0.1000015,-0.038180206
0.9132704,-0.057375256,0.0037873436,0.02431259,0.9508655,-0.052778177,-0.0077342335,-0.11845179
1.262621,0.18860434,-0.073422596,0.10603261,1.1808561,-0.0133771235,0.09838788,0.26859945
1.1719546,0.061754778,-0.008321957,0.021218091,1.3287963,-0.023766642,0.07766406,0.22285362
1.0337477,0.03309615,-0.09175162,0.06736863,0.9837827,-0.008689311,0.039171174,0.0133365635
0.9458478,-0.032416563,0.08830613,-0.03191537,0.8536085,0.09792107,0.12886308,-0.1310198
0.90970516,0.002574086,-0.052600626,-0.053433508,0.9279667,-0.030988859,-0.1491105,-0.06801455
0.81664884,-0.07523337,0.054495007,-0.14154364,0.80751336,0.093077615,-0.122454435,-0.12530977
1.1809354,-0.0516479,-0.022900619,0.11348492,1.0178881,-0.06789821,0.21754684,-0.044084482
0.8267339,-0.0077058496,0.06853313,-0.13210255,1.0785105,0.06962831,-0.14545242,0.1133355
0.9885798,0.13053651,-0.078009635,-0.12967491,1.0063864,0.096413046,-0.08777772,0.03994879
0.8695946,0.11964777,-0.022471176,0.018017981,1.1124389,-0.073010325,-0.08556005,0.05344424
1.0688939,0.08976582,-0.06603321,0.14994663,1.0378762,-0.09954763,0.07538244,-0.03442746
0.97065485,0.122076616,-0.06832096,-0.101912364,1.0426528,0.015960759,-0.014782846,-0.02435892
0.93337756,-0.10934225,0.07311847,-0.086738355,0.9611855,0.03242572,0.058919936,-0.06252245
1.201191,0.011511923,-0.016194513,0.02113053,1.0919442,0.0050052386,0.14406624,0.04610613
1.1403952,0.09749988,-0.06582687,0.0024115965,1.2063057,0.09177809,-0.00082772225,0.19686061
1.3593357,-0.044769447,0.06830527,0.19415855,1.3345879,-0.09987123,0.34921288,0.16348071
0.9831109,0.035734635,0.069000356,0.004275823,1.1950213,0.025708552,-0.037252463,0.16941321
0.78313327,-0.07515296,0.02634298,-0.1317089,0.7814338,0.094836585,-0.16770826,-0.091992475
1.0362587,0.0075247977,0.04789423,-0.028182521,1.1768454,-0.069844365,0.10400198,0.032623746
1.2670342,-0.05897935,0.0557937,0.16109978,1.1380635,-0.09731504,0.28414148,-0.0038426183
1.2259434,0.062009014,-0.07143526,0.11768608,1.2023195,-0.06229741,0.14135139,0.18299985
0.92635083,-0.030808503,0.014502584,-0.09716305,0.9606518,0.035301134,-0.13054961,-0.013408546
0.87354344,-0.016013732,-0.028124064,0.019574735,0.8462387,-0.009418018,-0.10629852,-0.092818946
0.9869237,0.05107959,-0.05230967,-0.0011199042,0.9934324,-0.07200727,-0.032492302,-0.013694318
0.86432904,0.18735276,-0.08940062,-0.119747475,1.0014465,0.07816823,-0.24627036,0.18285471
0.84850746,-0.0025276414,0.012033911,-0.17427632,0.91774833,0.09316929,-0.1655797,0.06027907
1.0889275,-0.107030116,0.015476455,0.16827583,1.0699133,-0.08945522,0.1212278,-0.01776087
1.0583884,-0.04005933,-0.016679144,-0.016256109,0.9501587,0.010219456,0.09108071,-0.07028287
0.9640771,0.00717376,0.054259468,-0.021488748,1.2030416,-0.056098398,-0.064351216,0.17942262
0.7182406,0.07048593,-0.018779395,-0.16265488,0.95406765,0.08919994,-0.22352234,0.04207328
1.2608659,0.007242673,-0.03550537,0.10742092,1.1775798,-0.06589347,0.13116223,0.06854436
0.9079361,0.08254058,-0.040899236,-0.028522447,1.2227926,-0.059013654,-0.103503965,0.14024256
1.0744774,0.052444268,-0.0020831737,0.027132729,1.249382,-0.0074847117,-0.012485268,0.19532466
0.9235743,0.041641682,0.035402663,-0.06448002,1.0111399,-0.029090079,-0.0045502484,-0.019583609
0.8644705,0.028287001,0.022333868,-0.10168474,0.9342689,0.09582138,-0.1305674,-0.010751349
1.113582,0.113414235,-0.059864555,0.14122228,1.2453358,-0.04932188,-0.04069235,0.2633776
1.0654843,0.018373117,-0.038404435,0.047177143,0.90075094,0.015699586,-0.011299245,-0.035942256
1.164743,0.033497848,-0.0746176,0.1528289,1.0979913,-0.09543145,0.084540576,-0.013933286
0.8773571,-0.096420825,0.071044914,-0.08081339,0.81656873,0.022652125,-0.08692683,-0.09308478
0.8405575,0.14625879,-0.036425233,-0.111052185,1.1433114,0.050576564,-0.22737733,0.25163555
0.88842195,0.027389864,0.050804194,-0.15350275,1.0276489,0.07610352,-0.11153823,0.063528664
1.0992279,0.11293062,-0.07470145,-0.08400186,1.2243375,0.00035223248,-0.003935978,0.18402472
1.1193937,-0.020774364,-0.042253193,0.010343779,1.2892667,-0.065930955,-0.012380563,0.1605377
1.338441,0.075638846,-0.09860153,0.1920518,1.3219993,-0.083584435,0.22999007,0.22282413
1.0806525,-0.0033144343,-0.04607777,-0.11685537,1.055945,0.09034628,-0.036877647,0.04480776
1.3896279,0.116807185,-0.025835773,0.19265419,1.2615662,-0.062083326,0.31347242,0.10751986
0.9883068,-0.1302193,0.052682184,0.02691345,0.8900972,0.07190445,0.049970016,-0.11823769
1.0349989,0.11326831,-0.08064878,-0.06800931,1.0559806,0.080687225,0.041853547,0.104927994
0.93608236,-0.10999234,0.07919873,-0.0055436827,1.0202298,-0.008699021,-0.06440867,-0.0012347503
0.89746046,0.057266854,-0.05742806,-0.1573031,0.92452943,0.0837711,-0.11810504,0.008022729
0.8844739,0.17941414,-0.07447767,-0.066932425,1.1204789,-0.01836974,-0.13365471,0.17406687
1.1142607,-0.0029544712,-0.024948042,0.0050625093,1.0058589,0.044581044,0.0709219,0.06901102
0.8734714,0.061234366,-0.041718647,0.019905323,1.0047516,-0.04956429,-0.13038464,0.05789546
1.1050065,0.0711078,-0.05714162,0.12761058,1.0142322,-0.035323318,0.1334758,-0.021939501
1.2722632,0.0011560268,-0.02947521,0.08354367,1.0548621,-0.0119253015,0.1911826,0.0508889
1.1514342,0.055509873,-0.064191304,-0.033811923,1.0957998,-0.050185908,0.030445639,0.055653516
0.8820904,0.06584211,-0.071748644,-0.06418453,0.9815533,0.034191,-0.14820527,0.085751034
0.7263221,0.0061022276,0.031031726,-0.1069929,0.80037034,0.08338027,-0.15991177,-0.05161071
1.070827,0.03694174,-0.03324899,0.14914759,1.1977568,-0.08677007,-0.010360114,0.179343
1.1435794,0.11879409,-0.0498873,-0.042903353,1.1201519,-0.026669495,0.0886039,0.06599237
1.0493674,0.11324339,-0.0724296,-0.034924965,1.0994332,0.0738125,-0.072022125,0.15022956
