H11,H12,tx,H21,H22,ty,H31,H32
0.720052,-0.761037,-0.100152,0.693516,0.790267,0.013943,-0.113911,0.140065
-0.993946,-0.037538,-0.076465,0.006806,-1.193805,0.090355,0.078768,0.047314
-0.292835,-0.771364,-0.055369,0.981728,-0.331473,0.064586,0.042353,-0.112686
-0.548831,-0.821619,-0.026325,0.879097,-0.615837,-0.072685,0.007287,0.079139
-1.150444,-0.337214,0.102273,0.251120,-0.954142,0.004910,0.126481,-0.001848
0.341240,-0.973277,0.045878,0.785662,0.499598,0.032327,-0.010629,0.025508
-0.870580,-0.202130,-0.030802,0.202555,-0.971015,0.084894,0.029059,-0.121641
0.896467,-0.539466,0.062454,0.503689,0.684052,0.067534,0.139437,-0.142305
-0.116219,-0.956969,0.010157,1.172663,-0.073058,-0.008882,0.088706,0.009624
0.416589,-0.812584,0.037350,0.842640,0.221002,0.092341,0.022888,-0.210076
-0.406553,-1.314832,0.107607,1.084358,-0.222632,-0.032727,0.028802,0.241540
-0.577411,-0.648103,-0.007123,0.678424,-0.590322,0.068709,-0.071617,-0.090430
0.622506,-0.676917,0.003523,0.565560,0.471874,0.117576,-0.110859,-0.112642
0.311122,-1.017020,0.046723,0.828901,0.577112,-0.061986,-0.115398,0.200718
0.902353,-0.005437,0.058140,0.079759,1.160884,-0.039127,0.025608,0.081190
-0.709512,-0.719084,0.001157,0.617728,-0.628765,-0.117545,-0.103067,0.144241
-1.004458,-0.687476,-0.008834,0.782425,-0.875937,-0.019147,0.223972,0.050786
0.702167,-0.632854,-0.060006,0.475654,0.889293,0.008162,-0.175607,0.137126
1.031470,-0.247379,0.107911,0.269567,0.914648,-0.078797,0.159264,-0.182568
-0.872407,0.112179,-0.069207,0.036688,-0.799618,-0.049210,-0.127779,-0.081245
-0.164615,-0.779795,-0.073812,0.915325,-0.273601,0.012806,-0.011995,-0.080576
0.943096,-0.023987,-0.039042,0.194385,1.067688,-0.042186,-0.014156,0.094720
-0.969968,-0.216764,0.074584,0.145776,-0.889870,0.051438,-0.001529,-0.071482
-0.265201,-1.342926,0.074428,1.173892,-0.182790,0.058703,0.185709,0.218153
-0.058265,-0.849831,-0.068866,0.865657,-0.065989,-0.051179,-0.135053,-0.013989
-1.075256,-0.208335,0.096888,0.061303,-0.860344,-0.020521,0.010066,-0.017866
-0.251147,-1.126166,0.065742,0.997515,-0.091987,-0.037337,-0.036102,0.101627
-0.848440,-0.859857,0.090755,0.572494,-0.863620,-0.023039,-0.047736,0.210733
0.056571,-0.890973,-0.077593,0.825054,-0.056390,-0.021084,-0.174209,-0.015054
0.443115,-0.747636,0.091779,0.782990,0.367654,0.039375,0.054541,-0.236047
-1.214451,-0.135109,0.098667,-0.048834,-0.958455,0.051327,0.195149,-0.072302
-0.838440,-0.439300,-0.014660,0.580787,-0.769275,0.003045,0.024474,-0.133547
-0.062464,-0.893235,0.080752,0.962177,0.053011,0.045260,0.000424,-0.106013
-0.310750,-1.101311,-0.028583,0.977678,-0.444819,-0.029134,-0.077266,0.143428
-0.968609,-0.441581,0.048048,0.343315,-1.207087,0.042640,-0.089785,0.203783
-1.035845,-0.202171,-0.027947,0.315005,-0.941693,-0.006653,0.033939,-0.005318
-0.682327,-0.704518,-0.013523,1.019810,-0.507012,0.011222,0.147210,-0.086049
-0.991235,-0.077305,-0.059316,0.047148,-1.079107,-0.001863,0.008626,0.026809
0.694079,-0.673111,0.108128,0.637381,0.701968,-0.001178,0.038433,-0.085243
-0.965537,-0.186769,0.044280,0.018879,-1.162892,-0.037279,-0.068294,0.228143
0.002711,-1.239910,0.033911,1.129555,0.009703,0.045445,0.094959,0.137251
0.398494,-0.810226,-0.082392,0.759329,0.289904,-0.039402,-0.144108,-0.066759
1.012777,-0.400919,0.002764,0.327779,0.989103,0.103234,0.022520,0.122383
0.947955,-0.532193,0.013626,0.724624,0.924300,-0.058870,0.200289,-0.035107
-0.442026,-1.041877,0.077225,0.869331,-0.349271,0.009556,-0.064634,0.114459
0.118353,-0.934154,-0.074724,0.821658,0.124028,-0.046512,-0.234093,0.109965
0.251607,-0.789232,0.010028,0.896402,0.132740,0.081812,0.052131,-0.213351
-0.941405,-0.305057,-0.018276,0.291157,-1.029729,-0.015529,-0.020397,0.080465
-0.306648,-0.960638,-0.022431,0.882397,-0.344167,0.016365,-0.012675,0.027023
0.836881,-0.496395,0.014513,0.371985,0.789014,0.088623,-0.034825,-0.027150
0.860274,-0.386691,0.037445,0.231350,0.826298,0.120698,-0.121139,0.094732
-0.790657,-0.586678,0.090153,0.551345,-0.736777,0.054014,-0.009216,-0.110996
0.943456,-0.160227,-0.062548,0.068929,0.946909,0.045021,-0.137626,0.071947
-0.716325,-0.828779,0.034286,0.769272,-0.649744,0.129265,0.115739,-0.005797
0.395163,-0.897653,-0.031727,0.843419,0.391992,0.074100,-0.036115,-0.024971
-0.935021,-0.364966,-0.017817,0.216802,-1.052253,0.091529,0.064009,-0.054111
-1.160202,-0.576688,0.009763,0.457970,-1.044028,-0.000868,0.234487,0.083353
-0.792303,-0.613135,-0.051661,0.649819,-0.897870,-0.052845,-0.056854,0.174273
0.833880,-0.130647,0.074421,-0.004382,0.850105,0.053309,-0.147443,-0.058075
0.829107,-0.330291,0.009680,0.225395,0.964749,0.074749,-0.144169,0.111388
-0.976397,-0.346008,0.060575,0.371472,-0.852247,0.024326,-0.007029,-0.065086
0.736461,-0.657122,0.016593,0.543970,1.032318,-0.028091,-0.089869,0.160993
0.699644,-0.567064,0.051069,0.485114,0.775574,0.002712,-0.071608,-0.079583
-0.291508,-0.711796,-0.035906,0.721580,-0.477520,-0.020867,-0.188677,-0.022357
-0.856001,-0.617614,0.052544,0.437675,-0.982122,-0.014899,-0.138697,0.205365
-1.225581,-0.442188,0.093717,0.318618,-1.037258,0.051512,0.124323,-0.001176
0.191388,-1.002900,0.103571,1.005623,0.204881,0.027966,0.016746,-0.058476
-0.810476,-0.548640,0.087842,0.406162,-0.872964,0.001817,-0.085566,0.033645
-0.702042,-0.833989,0.018201,0.697826,-0.781076,0.015159,-0.070329,0.156446
0.357757,-0.782654,0.080515,0.650588,0.450853,0.023857,-0.126823,-0.065654
-0.266752,-0.987516,0.003746,0.852622,-0.270452,-0.060778,-0.106299,0.027644
-0.284994,-1.109403,0.104576,1.186780,-0.189538,-0.029603,0.162364,-0.020876
-0.497216,-0.842216,0.001804,1.027518,-0.396375,0.090429,0.110725,-0.021426
0.670707,-0.577771,0.014174,0.532731,0.469990,0.130452,0.039401,-0.223298
0.849359,-0.667865,-0.039947,0.617510,0.661169,0.081384,0.026900,0.029655
1.091679,0.075657,-0.077944,0.146422,1.176066,-0.068581,0.022257,0.086900
-0.595617,-0.700425,-0.045277,0.918777,-0.541999,0.015806,0.102944,-0.157299
-0.859921,-0.454303,-0.004877,0.391817,-0.974867,0.116129,-0.074257,0.056315
-0.818997,-0.134932,-0.058605,0.330792,-0.881808,-0.064937,-0.063569,-0.101318
-0.113381,-0.868333,-0.056000,0.824501,-0.114172,0.047889,-0.147884,0.006618
0.723566,-0.802023,0.018583,0.962780,0.814725,-0.072206,0.095149,0.082467
0.131169,-0.746897,-0.070643,0.765681,-0.095183,0.078136,-0.071783,-0.194133
0.076625,-0.883877,-0.014570,0.927026,-0.045970,-0.014875,-0.154354,-0.044519
-1.033607,-0.363443,0.075812,0.250405,-1.117644,-0.064413,-0.010948,0.174986
1.056564,-0.096058,0.051794,0.125674,0.950290,-0.071782,0.058449,-0.028194
-0.904438,-0.161544,-0.005310,0.250276,-0.917721,-0.015053,0.008930,-0.120276
0.468125,-0.849786,-0.023246,0.937101,0.663512,-0.100503,0.022993,0.063775
-0.942480,-0.895573,0.062904,0.852778,-0.993739,0.055083,0.172470,0.172543
-0.968351,-0.604247,0.032385,0.623135,-0.890646,-0.068599,0.006179,0.023307
0.624523,-0.924066,0.043055,0.905904,0.854389,-0.055742,-0.003324,0.179671
-0.859874,-0.258063,-0.097224,0.388807,-0.849896,-0.036679,-0.030555,-0.059764
0.481185,-0.809098,-0.002735,0.717261,0.243176,0.105033,-0.085822,-0.101903
-0.595349,-0.836497,0.073342,0.780754,-0.608703,-0.036604,-0.132050,0.100439
-0.995466,-0.057724,-0.054411,0.117471,-1.001827,0.041617,-0.015973,0.039206
-0.225172,-0.887103,-0.034220,0.790306,-0.352457,0.067161,-0.051658,-0.038884
-0.521363,-1.102058,0.092026,1.066687,-0.258850,-0.052610,0.188582,-0.018643
-0.165696,-1.263133,0.057666,1.233057,-0.013169,-0.058850,0.081832,0.158239
0.787948,-0.375349,0.089881,0.200516,0.874939,-0.028778,-0.141572,-0.045703
-0.111749,-0.874870,-0.008857,0.961573,-0.040750,-0.084776,-0.089132,-0.010257
-0.099930,-0.726745,-0.055456,0.764035,-0.275258,-0.001185,-0.162922,-0.151331
0.104974,-1.069569,-0.021290,1.151999,0.278293,-0.007123,0.138124,0.020621
0.287555,-0.940555,-0.032003,0.948059,0.314391,-0.003032,-0.030045,0.026148
-0.777734,-0.293577,0.053773,0.280660,-1.092189,-0.092872,-0.199064,0.152602
0.686614,-0.133989,0.083648,-0.014997,0.842008,0.097604,-0.263473,0.026259
-0.807236,-0.831671,0.049971,0.748260,-0.590843,-0.010544,0.097654,0.030122
-0.916480,-0.212203,0.079771,0.159938,-0.912209,0.020858,-0.066843,-0.086444
-0.227341,-0.893148,-0.055601,0.905056,-0.239080,-0.085615,-0.055472,-0.040988
0.693091,-0.913396,0.094825,0.750375,0.852540,-0.028814,0.078487,0.111109
-0.885964,-0.302231,-0.055035,0.262988,-0.916047,0.100924,0.031840,-0.043356
-0.232790,-1.355525,0.082679,1.238325,-0.078270,-0.049959,0.219115,0.236957
-0.210161,-0.793943,0.017211,1.004261,-0.162656,0.015395,0.129543,-0.205812
-0.678103,-0.613032,0.099499,0.636414,-0.673281,-0.019509,-0.104640,-0.118076
-0.730431,-0.284457,0.044405,0.249071,-0.924826,-0.070032,-0.249840,0.090593
-0.236880,-0.946063,-0.042361,0.771325,-0.346648,-0.083949,-0.200270,0.114874
0.520151,-0.743402,0.106059,0.723635,0.525738,-0.002185,-0.020942,-0.094519
-1.315392,-0.458072,0.057505,0.321619,-1.399528,0.024288,0.185542,0.297937
0.115630,-1.196170,0.060621,1.109468,0.350421,-0.102871,0.044770,0.100797
0.618114,-0.634810,-0.059982,0.545895,0.675394,0.058386,-0.183400,0.038365
-0.208445,-0.898264,-0.029307,0.875883,-0.257753,-0.105002,-0.206809,0.056917
0.944439,-0.071391,-0.070091,0.092494,1.169961,0.062127,-0.128436,0.246068
1.001445,-0.229815,-0.065627,0.323017,0.941063,-0.110461,-0.031290,-0.055142
-0.427765,-0.660348,-0.053286,0.837196,-0.575389,-0.014624,-0.064261,-0.068248
-0.692362,-0.743826,0.013837,0.700538,-0.618473,-0.044531,-0.041716,0.040980
0.544207,-0.776321,0.078540,0.928861,0.379252,0.016832,0.098387,-0.157728
-0.701187,-0.985972,0.033103,0.822562,-0.542444,0.030849,0.076641,0.195197
-0.308881,-0.928381,0.089403,0.889324,-0.293511,0.014406,0.030981,-0.147866
0.769257,-0.366991,0.082575,0.170635,0.695581,0.018949,-0.089898,-0.189517
0.313503,-0.871373,0.004630,0.922131,0.350758,-0.094482,-0.092319,-0.043602
0.115567,-0.856639,-0.072616,0.767097,-0.053034,0.075207,-0.121461,-0.130758
0.950885,-0.101196,0.033771,-0.060211,0.888842,0.062115,-0.034909,-0.052024
-0.870936,-0.058838,0.077317,0.087667,-0.934129,-0.007169,-0.141861,-0.027634
0.497199,-0.918070,-0.014939,0.816670,0.870603,-0.085852,-0.128968,0.282063
-0.134880,-0.726787,-0.047119,0.855392,-0.199116,0.040491,-0.055737,-0.156616
0.974481,-0.080479,0.020982,0.154364,1.061593,-0.040312,0.067369,-0.067565
0.873830,-0.472222,-0.070724,0.547984,0.653803,0.057851,0.087085,-0.180915
0.255620,-1.079563,0.082423,0.956035,0.276401,0.002412,0.090357,0.037994
0.394886,-1.101770,0.047983,1.299056,0.508731,-0.045114,0.272478,0.145609
-0.080431,-1.063504,0.014163,1.146583,0.007732,0.000782,0.083678,0.091326
-0.806292,-0.205479,0.008219,0.368877,-0.815571,-0.102935,-0.183612,-0.042102
-0.085159,-0.847776,-0.057825,0.941779,-0.200232,-0.033792,-0.084725,-0.011482
0.063547,-0.906693,-0.030098,0.901708,0.029677,0.039254,-0.115308,0.017257
0.556623,-0.624002,0.070251,0.853980,0.391840,-0.016914,0.140899,-0.266762
0.957837,-0.118767,-0.047128,0.144281,0.915436,0.034686,-0.108654,0.049978
-0.095484,-1.032787,0.047079,0.982698,-0.086271,0.022407,0.037716,-0.018197
-0.727192,-0.212771,-0.102244,0.289168,-0.805395,-0.032612,-0.135967,-0.051619
-0.822201,-1.027665,0.057528,0.986864,-0.715008,-0.000449,0.137509,0.221026
0.855545,-0.188713,0.032557,0.256183,1.060729,-0.093706,-0.040924,0.009988
-0.796187,-0.349453,0.033212,0.391757,-0.819925,0.013468,-0.092765,-0.049467
-0.562804,-0.703401,-0.043016,0.715080,-0.733761,0.001122,-0.139526,0.102217
0.633941,-0.757148,0.007220,0.637826,0.724699,0.045354,-0.033230,0.034627
-0.831530,-0.499965,0.014304,0.563209,-0.884046,-0.068058,0.005447,-0.005319
0.082624,-0.866482,-0.086086,0.880346,0.134622,-0.080914,-0.123958,-0.016763
0.197618,-0.969044,0.050501,0.912536,0.189276,0.085206,-0.055341,-0.014611
-0.978523,-0.379519,0.027263,0.320069,-1.017064,0.009655,0.005806,0.060574
-0.671829,-1.071773,0.052864,0.965109,-0.587757,0.068563,0.202783,0.083491
-0.925708,-0.505029,0.053346,0.623854,-0.767960,-0.054468,0.003616,0.026064
0.340529,-0.883685,0.056384,0.982368,0.333515,0.021106,0.007988,-0.040520
1.146786,-0.541220,-0.068087,0.806499,1.210779,-0.060279,0.302402,0.204516
-0.589797,-0.354307,-0.054222,0.571126,-0.601365,-0.064414,-0.115240,-0.153576
-0.365689,-1.046924,-0.021716,0.959711,-0.466236,-0.082081,-0.117278,0.258557
0.829052,-0.104660,-0.045997,0.065268,0.889461,-0.025928,-0.183593,-0.042899
-0.058922,-1.109881,0.078323,1.051834,-0.008315,0.091692,0.061936,-0.002109
0.223837,-0.892217,-0.034626,0.923882,0.074386,-0.030814,-0.101656,-0.088543
1.009253,-0.209843,0.036701,0.260568,1.006618,-0.057551,0.002899,0.016827
-0.114162,-0.885950,-0.056178,0.836155,-0.229600,0.010859,-0.102806,0.033739
-0.699259,-0.751086,0.044281,0.655558,-0.760934,-0.092115,-0.082586,0.033257
1.044838,-0.218727,0.066141,0.266540,1.198087,-0.079802,0.049943,0.115866
-0.038821,-1.199773,0.098630,1.232793,-0.013443,0.043743,0.266087,0.001442
-0.328110,-0.674338,-0.077285,0.715614,-0.523871,0.061692,-0.119276,-0.122341
1.001891,-0.514826,-0.055186,0.385149,1.058928,0.011920,-0.041879,0.130884
0.025920,-1.081147,-0.023941,0.849103,0.051750,-0.050881,-0.127690,0.079685
-0.623468,-0.727075,0.031274,0.783608,-0.513161,0.062622,0.068419,-0.140482
-0.702040,-0.218333,-0.029276,0.304219,-0.871842,0.020222,-0.158869,-0.027670
0.990555,-0.308640,-0.036642,0.308083,1.042379,0.085595,-0.028584,0.176765
-1.125185,-0.660633,0.105509,0.336338,-1.134522,0.044571,0.149344,0.155946
0.811407,-0.401614,-0.025101,0.373997,0.902835,-0.020304,-0.059883,-0.010762
-0.887651,-1.270365,0.116742,1.059530,-0.708358,-0.020014,0.182383,0.287457
-0.767359,-0.633660,-0.034551,0.563552,-0.795226,-0.028036,0.031776,0.028286
0.581462,-1.003280,-0.056690,1.023199,0.454529,-0.004574,0.050575,0.050005
0.461690,-0.853236,0.074578,0.959168,0.380734,-0.011327,0.154483,-0.206812
0.387823,-0.854032,-0.102540,1.107010,0.337745,-0.017455,0.180913,-0.051825
-0.516905,-0.642063,-0.042223,0.623577,-0.650872,-0.036864,-0.158254,-0.027537
-0.460258,-0.849834,-0.018830,0.813051,-0.652936,0.036435,-0.077712,0.046172
0.089032,-1.238285,0.055124,1.215179,0.120037,-0.057544,0.089289,0.079195
-1.415373,-0.205437,-0.031005,0.126885,-1.284678,0.075485,0.327023,0.178308
0.073872,-1.166190,-0.005571,1.169782,0.305540,-0.067642,0.157986,0.105367
-0.036113,-1.117609,-0.005569,1.090272,-0.049031,-0.039489,0.045190,0.048248
-0.333025,-0.997439,0.021562,0.826626,-0.274720,0.043946,-0.075956,0.095436
-1.014042,-0.290938,0.043332,0.173043,-1.010220,-0.064745,0.010408,0.114923
0.593483,-0.993942,0.034741,0.804297,0.551045,0.077377,0.024094,0.077121
0.342963,-0.875485,0.079856,0.769476,0.289804,0.061198,-0.052176,-0.125431
-0.376656,-0.956382,-0.039410,1.066406,-0.321763,0.073182,0.107874,-0.033123
0.788563,-0.587387,0.000200,0.443004,0.759555,0.120515,-0.088171,0.093701
-1.069625,-0.302123,0.087405,0.210334,-1.037869,-0.050236,0.073540,0.043251
-0.298656,-0.872108,0.011843,0.858169,-0.348802,-0.032174,-0.072743,-0.084847
-0.803261,-0.580387,0.024377,0.707077,-0.686638,0.048266,0.172765,-0.201677
0.849116,-0.416401,0.067927,0.358079,0.819832,-0.045329,0.057741,-0.206758
0.896408,-0.216385,0.057321,0.032617,0.874911,0.096905,-0.069124,-0.039882
-0.828469,-1.102140,0.083334,0.754963,-0.883838,-0.054144,0.020110,0.302049
-0.001746,-1.135466,0.021129,1.006606,0.065776,-0.074032,-0.078166,0.062694
0.865902,-0.086212,-0.037225,0.147846,0.872413,0.050875,-0.072198,-0.000593
0.414285,-0.978810,-0.068659,0.737384,0.532435,-0.021049,-0.265833,0.228897
1.000963,-0.666431,0.033926,0.808109,0.799730,-0.007109,0.223369,-0.060968
0.578537,-0.629345,-0.045686,0.503182,0.392859,0.092224,-0.187131,-0.147107
0.057753,-0.845149,0.002231,0.809578,-0.071038,-0.008905,-0.120358,-0.131294
-0.837665,-0.250948,0.045487,0.373120,-0.762668,-0.110896,-0.149188,-0.047858
-0.715276,-0.875172,0.039811,0.634431,-0.812083,-0.020784,-0.022553,0.148069
0.219483,-0.900896,0.050419,0.972740,0.231891,0.071373,0.075376,-0.073852
0.966560,-0.348785,-0.000938,0.331319,0.974463,-0.045826,0.097058,-0.079316
0.904296,-0.189266,-0.116182,0.208980,1.001286,0.051459,-0.152874,0.184644
-0.794709,-0.308176,-0.070325,0.271238,-0.834497,0.059548,-0.020229,-0.130615
-0.475588,-0.736723,-0.060923,0.669165,-0.489829,0.033218,-0.048724,-0.009129
0.144693,-0.904977,0.050640,0.860172,0.058298,0.085593,0.032846,-0.152171
0.996844,-0.339481,-0.063545,0.532385,1.056118,-0.052030,0.142540,-0.000834
0.872986,-0.437773,-0.098992,0.322584,0.825455,0.038608,-0.147869,-0.005855
-0.633364,-0.614081,0.004476,0.659368,-0.620558,-0.002309,-0.090443,-0.035282
0.361419,-0.884092,0.123338,0.780231,0.383117,0.028419,-0.093651,-0.079124
0.015963,-1.181620,0.090050,1.225516,0.057779,-0.079622,0.085258,0.096179
0.195946,-0.981257,0.056870,1.150700,0.397647,-0.070663,0.179016,-0.022391
0.948977,-0.545418,-0.052733,0.743735,0.883603,-0.083595,0.068746,-0.048603
0.785960,-0.572091,-0.017949,0.805550,0.661283,0.012064,0.199504,-0.124882
-0.163971,-0.864172,-0.049610,0.922633,-0.283101,-0.113493,-0.085260,-0.065721
0.586323,-0.924741,-0.029580,0.920240,0.776015,-0.076554,-0.060923,0.210651
-0.433144,-0.790481,0.007062,0.882030,-0.304081,-0.088877,-0.019521,-0.043001
0.867748,-0.896786,-0.004140,0.958285,0.802461,-0.047728,0.162578,0.095609
1.007963,-0.348187,-0.045538,0.223934,0.997501,-0.014868,-0.047971,0.049960
-0.800081,-0.322221,0.031465,0.380540,-0.844719,-0.053941,-0.117154,-0.045804
-0.603450,-1.008781,0.119762,0.848650,-0.614157,-0.027912,0.010158,0.016931
0.008719,-1.016828,-0.070273,1.249561,0.090845,-0.081319,0.194010,-0.009027
-0.574882,-1.067933,0.114524,0.921142,-0.450189,-0.036503,-0.064958,0.106237
-0.616555,-0.971234,-0.010192,1.054109,-0.551683,-0.046603,0.142686,0.096000
-0.711425,-0.915474,0.036479,0.999628,-0.467932,-0.085723,0.043571,0.090859
0.446173,-0.792088,-0.046712,0.677327,0.342560,0.114678,-0.145313,0.013677
-0.914048,0.112319,-0.024332,-0.067040,-0.891637,0.063100,-0.097491,-0.082266
0.142886,-1.176039,0.029001,1.141103,0.213297,-0.043326,0.111998,0.072731
0.523841,-0.763213,0.072310,0.933658,0.577876,-0.035939,0.145590,-0.099812
0.683672,-0.560572,0.029121,0.481276,0.525422,0.118528,-0.023080,-0.171436
-0.530284,-0.688709,-0.049554,0.752358,-0.484943,0.082207,0.080309,-0.141584
0.057790,-0.965097,0.001696,0.835810,0.141479,0.006045,-0.167501,0.062381
0.813182,-0.608814,-0.050277,0.541870,0.760674,0.087346,-0.010572,0.000588
0.303018,-0.727889,-0.061214,0.651366,0.030185,0.100156,-0.227289,-0.117765
0.570728,-0.829327,-0.033832,0.819394,0.563202,0.004111,-0.039391,0.054499
1.088334,-0.260929,-0.084032,0.262516,0.911206,-0.035941,0.085995,-0.109743
-0.959429,-0.081924,-0.008276,0.168483,-1.189230,0.012946,-0.065403,0.076179
0.142952,-1.131476,0.037683,0.970074,0.025387,0.084877,0.013777,0.053209
-1.277116,-0.744910,0.095432,0.619274,-0.995382,-0.028311,0.395563,0.103659
-1.144521,-0.802144,0.037215,0.642400,-1.082100,-0.091559,0.186384,0.359378
-0.630425,-0.225857,-0.049325,0.296369,-0.817077,-0.047616,-0.234623,-0.035039
0.226862,-0.872381,0.075379,0.989669,0.147597,0.000591,-0.019689,-0.101798
-0.364791,-0.860453,0.014456,0.872474,-0.330306,-0.103131,-0.070336,-0.045320
-1.012431,-0.263104,0.088031,0.238055,-1.014214,0.011675,0.010526,-0.040087
0.153148,-1.148993,-0.033651,0.993699,0.139915,-0.009782,0.024129,0.094522
-0.516934,-0.834098,-0.002762,0.764150,-0.610648,-0.122790,-0.118121,0.071795
-0.819119,-0.221529,-0.071922,0.397616,-0.844175,-0.021907,-0.102071,-0.059780
-0.097425,-0.662538,-0.063399,0.785264,-0.185602,0.058530,-0.078667,-0.189101
0.530177,-1.009290,-0.011327,0.987425,0.546882,0.065442,0.145008,0.133862
0.828332,-0.397705,0.065356,0.433402,0.830500,-0.026602,0.079766,-0.084566
1.038664,-0.232048,-0.086213,0.260651,1.029962,-0.041325,0.058821,0.026875
0.742226,-0.595376,-0.009708,0.539030,0.625233,0.066518,-0.061124,0.012476
-0.532648,-0.693600,-0.008416,0.735487,-0.494945,0.060044,0.066631,-0.179630
0.023589,-0.985776,-0.055842,0.961316,-0.069422,-0.064354,-0.113661,-0.018356
-0.526378,-1.104170,0.064993,1.184918,-0.492750,-0.065966,0.143983,0.105965
-0.284921,-1.260252,0.093984,1.252152,-0.040602,-0.076459,0.145391,0.123251
-0.140353,-0.979908,-0.008075,0.854593,-0.256978,0.011225,-0.108867,0.034372
0.890857,-0.265645,0.033419,0.203831,0.957205,-0.020944,-0.100594,-0.038983
0.555877,-1.093384,-0.042766,1.001784,0.564303,-0.076051,0.033917,0.144653
1.023532,-0.477071,-0.006404,0.525926,1.105739,-0.023163,0.123976,0.079143
0.620958,-0.924550,-0.105215,0.991208,0.572787,-0.025256,0.049395,0.078492
0.299283,-0.764693,-0.007100,0.836759,0.211236,-0.003145,-0.062933,-0.151313
0.850062,-0.541878,0.012971,0.516392,0.972090,-0.096932,0.029311,-0.040199
0.667511,-0.815683,0.029527,0.749492,0.620731,0.003763,-0.009938,-0.021966
-1.106561,-0.456987,-0.030519,0.330487,-1.088708,0.013003,0.143278,0.090587
-0.813669,-0.793968,0.011272,0.760381,-0.768440,0.132355,0.179343,-0.014431
-0.592507,-0.605545,-0.070254,0.680574,-0.793589,-0.039047,-0.097840,0.013007
-0.004631,-0.816747,0.006143,1.024776,0.002820,-0.041759,0.050378,-0.121844
-0.770024,-0.497997,-0.058240,0.476842,-0.867959,0.029305,-0.067576,-0.027466
-1.016885,-0.235053,0.087995,0.125244,-0.978688,0.048685,0.020130,-0.073912
-0.620444,-0.993596,-0.032043,1.043066,-0.585816,0.012877,0.128523,0.078218
0.555812,-0.665280,-0.037269,0.467003,0.451333,0.104413,-0.195711,-0.104001
-0.320603,-0.855193,0.042526,0.838994,-0.309185,0.111274,0.098065,-0.234992
-0.352736,-1.100178,0.019769,1.383603,-0.135412,-0.042384,0.263116,0.052415
-0.738704,-0.758364,0.027639,0.908743,-0.699626,0.097622,0.180149,-0.133220
0.921147,-0.623755,-0.033819,0.656222,0.787158,0.031579,0.048457,0.021774
0.644603,-0.619599,0.013628,0.624365,0.842784,-0.111236,-0.079612,-0.010896
-0.116615,-0.671115,-0.106156,0.754494,-0.357094,0.032167,-0.195680,-0.083825
0.271913,-0.886297,-0.066690,0.867285,0.069563,0.089836,-0.084275,-0.027160
0.832442,-0.706840,0.129672,0.708682,0.776757,-0.020551,0.105205,-0.095606
-0.107147,-0.863730,-0.049287,0.858231,-0.318991,0.077979,0.002662,-0.133807
-1.149628,-0.029334,0.026806,-0.035795,-0.920487,0.023386,0.088635,-0.071601
0.328585,-1.254002,-0.027227,1.074820,0.569913,-0.081927,-0.012526,0.359292
-1.130413,-0.397585,0.072692,0.462857,-1.093283,0.007898,0.100037,0.047464
0.714311,-0.745139,0.018069,0.745709,0.557426,0.113124,0.065164,-0.091395
-0.197803,-1.024279,-0.038724,0.900866,-0.198232,0.027354,-0.117451,0.121800
0.545852,-0.807025,0.037244,0.885203,0.653680,-0.078922,-0.007225,0.064517
0.128411,-0.854374,0.058838,1.233077,0.260598,-0.080270,0.232312,-0.139055
-0.067735,-0.944272,-0.056913,0.950972,0.023549,-0.060629,-0.029903,0.061426
1.142342,-0.554993,0.058433,0.741305,1.055297,-0.080200,0.264240,0.042705
-0.662502,-0.858280,0.074961,0.908720,-0.609851,-0.023028,0.093174,0.055135
0.253237,-0.762891,0.058204,0.807710,0.234003,0.049135,-0.062233,-0.159136
-0.115364,-0.826923,-0.023700,1.007150,-0.214066,-0.038686,0.037657,-0.170541
-0.850248,0.013711,-0.029202,0.139437,-0.893933,-0.039757,-0.044933,-0.109696
0.996899,0.026252,-0.041538,0.146208,1.123042,-0.033375,-0.042847,0.200415
0.812058,-1.010102,-0.021086,1.174671,0.770701,0.013529,0.306683,0.184323
-0.832213,-0.113491,-0.062881,0.286241,-0.869990,-0.055172,-0.082419,-0.097482
-1.102769,-0.766618,0.080186,0.596626,-0.994942,0.064568,0.207177,0.086648
0.400848,-0.941168,0.057991,0.963330,0.352051,-0.039985,0.051246,-0.114143
-0.998709,-0.495832,-0.053499,0.437069,-0.901400,0.074861,0.151560,-0.038407
1.156937,-0.127629,-0.015985,0.360223,1.177515,-0.034355,0.295458,0.090470
-0.138022,-0.753305,-0.083768,0.815727,-0.281091,-0.045542,-0.151095,-0.079201
0.617555,-0.824490,0.022338,0.977743,0.805578,-0.055041,0.028515,0.192953
0.841305,-0.406121,0.066252,0.267152,0.700696,0.104535,-0.101548,-0.101349
-0.476500,-0.959244,0.108294,0.835328,-0.417778,-0.008490,-0.074686,-0.010217
0.597250,-0.809723,0.034246,0.741534,0.612595,0.010378,-0.067387,-0.008203
1.092293,-0.442395,0.016562,0.491957,0.858233,0.032099,0.127203,-0.057142
0.999040,-0.059127,-0.040014,0.130044,1.219082,0.006590,-0.043293,0.239219
1.058892,-0.364735,-0.070303,0.410761,1.217558,-0.036137,-0.023327,0.183875
-0.371014,-0.529445,-0.111135,0.707193,-0.596452,0.042003,-0.053053,-0.217157
